일자,시각,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm)
2019-06-18,9,19.4,,1.6,140.0,76.0,0.5,1.19,
2019-06-18,10,20.5,,1.5,160.0,69.0,0.4,1.33,
2019-06-18,11,21.7,,1.2,110.0,61.0,0.0,1.28,
2019-06-18,12,23.4,,2.0,180.0,58.0,0.3,1.92,
2019-06-18,13,24.2,,1.3,180.0,58.0,0.4,1.77,
2019-06-18,14,24.5,,2.3,250.0,62.0,0.1,1.23,
2019-06-18,15,23.7,0.1,2.8,230.0,72.0,0.0,0.66,
2019-06-18,16,22.3,0.4,2.3,250.0,80.0,0.0,0.35,
2019-06-18,17,23.0,0.3,1.2,270.0,72.0,0.2,0.76,
2019-06-18,18,22.8,,2.6,250.0,69.0,0.1,0.43,
2019-06-18,19,21.9,0.0,2.9,290.0,73.0,0.0,0.04,
2019-06-18,20,20.3,1.8,2.2,230.0,91.0,0.0,0.0,
2019-06-18,21,20.1,0.7,1.2,250.0,93.0,,,
2019-06-18,22,20.0,0.3,2.0,270.0,94.0,,,
2019-06-18,23,19.7,0.3,1.6,270.0,92.0,,,
2019-06-19,0,19.6,0.0,1.2,230.0,90.0,,,
2019-06-19,1,19.5,,1.6,270.0,87.0,,,
2019-06-19,2,19.4,,1.2,270.0,86.0,,,
2019-06-19,3,19.3,,2.0,270.0,86.0,,,
2019-06-19,4,19.2,0.0,1.9,290.0,88.0,,,
2019-06-19,5,19.0,0.2,1.5,290.0,94.0,,,
2019-06-19,6,18.9,0.0,3.0,270.0,93.0,0.0,0.0,
2019-06-19,7,19.1,0.0,1.8,270.0,92.0,0.0,0.07,
2019-06-19,8,19.9,,1.6,270.0,83.0,0.0,0.54,
2019-06-19,9,20.6,,1.6,320.0,79.0,0.1,0.63,
2019-06-19,10,21.1,,0.5,270.0,77.0,0.0,0.59,
2019-06-19,11,22.4,,2.4,290.0,68.0,0.0,1.32,
2019-06-19,12,23.2,,1.9,320.0,65.0,0.0,1.56,
2019-06-19,13,24.6,,1.8,290.0,61.0,0.4,2.16,
2019-06-19,14,24.9,,0.9,270.0,60.0,0.1,1.33,
2019-06-19,15,25.2,,1.2,290.0,59.0,0.3,1.43,
2019-06-19,16,25.1,,1.1,250.0,59.0,0.0,0.91,
2019-06-19,17,24.3,,2.2,290.0,66.0,0.0,0.35,
2019-06-19,18,23.1,0.0,2.9,270.0,74.0,0.0,0.05,
2019-06-19,19,22.2,0.0,2.6,270.0,76.0,0.0,0.23,
2019-06-19,20,21.0,,2.7,270.0,82.0,0.0,0.07,
2019-06-19,21,20.5,,2.7,290.0,83.0,,,
2019-06-19,22,20.4,,2.9,270.0,82.0,,,
2019-06-19,23,20.3,,1.4,290.0,83.0,,,
2019-06-20,0,20.4,,0.6,340.0,83.0,,,
2019-06-20,1,20.3,,1.0,270.0,84.0,,,
2019-06-20,2,20.3,,1.2,320.0,83.0,,,
2019-06-20,3,20.3,,1.2,340.0,84.0,,,
2019-06-20,4,20.2,,0.4,0.0,84.0,,,
2019-06-20,5,20.1,,0.2,0.0,84.0,,,
2019-06-20,6,19.9,,1.7,290.0,86.0,0.0,0.07,
2019-06-20,7,20.2,,1.0,270.0,83.0,0.2,0.3,
2019-06-20,8,21.0,,1.6,320.0,78.0,0.1,0.58,
2019-06-20,9,22.6,,1.0,340.0,67.0,0.5,1.24,
2019-06-20,10,23.4,,2.7,290.0,67.0,0.8,1.88,
2019-06-20,11,24.5,,3.1,270.0,57.0,0.6,2.38,
2019-06-20,12,24.8,,2.5,270.0,57.0,0.3,1.73,
2019-06-20,13,25.8,,1.7,320.0,51.0,0.6,2.46,
2019-06-20,14,26.9,,1.6,270.0,48.0,1.0,3.04,
2019-06-20,15,27.2,,3.5,290.0,47.0,1.0,2.44,
2019-06-20,16,27.7,,1.6,250.0,47.0,1.0,2.45,
2019-06-20,17,26.3,,2.9,290.0,57.0,0.8,1.34,
2019-06-20,18,24.9,,3.4,270.0,59.0,0.0,0.65,
2019-06-20,19,23.6,,3.2,320.0,64.0,0.0,0.31,
2019-06-20,20,22.4,,3.0,290.0,69.0,0.0,0.04,
2019-06-20,21,21.6,,1.9,270.0,80.0,,,
2019-06-20,22,21.0,,1.7,270.0,82.0,,,
2019-06-20,23,20.6,,1.6,250.0,84.0,,,
2019-06-21,0,20.2,,2.8,290.0,85.0,,,
2019-06-21,1,19.8,,2.6,270.0,85.0,,,
2019-06-21,2,19.6,,1.8,290.0,84.0,,,
2019-06-21,3,19.4,,0.6,340.0,84.0,,,
2019-06-21,4,19.5,,1.1,270.0,84.0,,,
2019-06-21,5,19.5,,1.6,290.0,85.0,,,
2019-06-21,6,19.7,,1.4,270.0,84.0,0.0,0.01,
2019-06-21,7,20.0,,1.4,290.0,82.0,0.0,0.13,
2019-06-21,8,20.8,,1.0,320.0,78.0,0.2,0.55,
2019-06-21,9,21.4,,1.8,290.0,76.0,0.0,0.56,
2019-06-21,10,21.8,,1.6,320.0,75.0,0.0,0.63,
2019-06-21,11,22.1,,1.7,320.0,72.0,0.0,0.59,
2019-06-21,12,23.4,,1.9,270.0,65.0,0.1,1.18,
2019-06-21,13,23.9,,2.0,290.0,68.0,0.4,1.44,
2019-06-21,14,24.0,,2.0,270.0,67.0,0.0,1.07,
2019-06-21,15,26.0,,2.4,290.0,59.0,0.9,2.4,
2019-06-21,16,25.8,,2.6,270.0,60.0,0.5,1.49,
2019-06-21,17,25.4,,3.1,290.0,64.0,0.6,1.15,
2019-06-21,18,25.1,,2.6,320.0,66.0,0.7,0.95,
2019-06-21,19,24.4,,1.3,20.0,66.0,0.0,0.36,
2019-06-21,20,23.1,0.2,0.9,50.0,73.0,0.0,0.0,
2019-06-21,21,22.2,0.0,1.1,50.0,76.0,,,
2019-06-21,22,21.4,,1.2,70.0,75.0,,,
2019-06-21,23,20.6,,1.3,70.0,80.0,,,
2019-06-22,0,19.9,,1.8,90.0,73.0,,,
2019-06-22,1,19.3,,1.9,70.0,66.0,,,
2019-06-22,2,18.9,,1.7,90.0,63.0,,,
2019-06-22,3,18.6,,2.0,70.0,60.0,,,
2019-06-22,4,18.2,,1.4,70.0,70.0,,,
2019-06-22,5,17.8,,0.9,70.0,67.0,,,
2019-06-22,6,17.8,,0.7,90.0,63.0,0.0,0.05,
2019-06-22,7,19.1,,1.2,70.0,57.0,1.0,0.53,
2019-06-22,8,21.1,,1.8,90.0,48.0,1.0,1.25,
2019-06-22,9,22.8,,2.2,70.0,44.0,1.0,1.92,
2019-06-22,10,24.5,,1.8,50.0,38.0,1.0,2.54,
2019-06-22,11,25.9,,1.6,50.0,36.0,1.0,3.0,
2019-06-22,12,27.1,,1.6,140.0,32.0,1.0,3.31,
2019-06-22,13,28.0,,1.6,50.0,30.0,1.0,3.44,
2019-06-22,14,29.1,,1.5,90.0,27.0,1.0,3.36,
2019-06-22,15,30.1,,1.3,20.0,26.0,1.0,3.03,
2019-06-22,16,30.1,,1.7,320.0,31.0,1.0,2.18,
2019-06-22,17,28.9,,1.0,340.0,32.0,0.6,1.06,
2019-06-22,18,28.8,,1.3,290.0,32.0,0.7,0.72,
2019-06-22,19,28.3,,2.0,50.0,34.0,1.0,0.51,
2019-06-22,20,26.6,,1.1,70.0,38.0,0.7,0.11,
2019-06-22,21,25.3,,1.8,70.0,41.0,,,
2019-06-22,22,24.2,,1.6,70.0,41.0,,,
2019-06-22,23,23.3,,1.4,70.0,40.0,,,
2019-06-23,0,22.8,,1.6,70.0,40.0,,,
2019-06-23,1,22.1,,1.2,70.0,42.0,,,
2019-06-23,2,21.3,,1.5,90.0,41.0,,,
2019-06-23,3,20.7,,1.0,70.0,43.0,,,
2019-06-23,4,20.0,,1.5,90.0,46.0,,,
2019-06-23,5,19.5,,1.2,50.0,50.0,,,
2019-06-23,6,19.2,,1.1,50.0,53.0,0.0,0.04,
2019-06-23,7,20.4,,1.5,50.0,46.0,1.0,0.54,
2019-06-23,8,22.8,,1.0,70.0,39.0,1.0,1.27,
2019-06-23,9,24.3,,1.8,140.0,39.0,1.0,1.93,
2019-06-23,10,25.8,,1.5,50.0,36.0,1.0,2.54,
2019-06-23,11,26.7,,1.5,270.0,34.0,1.0,2.98,
2019-06-23,12,28.0,,1.3,70.0,34.0,1.0,3.09,
2019-06-23,13,27.7,,0.8,360.0,35.0,0.6,1.71,
2019-06-23,14,29.3,,1.7,360.0,30.0,0.9,2.29,
2019-06-23,15,30.6,,2.1,360.0,29.0,1.0,3.15,
2019-06-23,16,30.8,,2.2,320.0,30.0,1.0,2.44,
2019-06-23,17,29.9,,3.2,290.0,34.0,1.0,1.84,
2019-06-23,18,29.6,,3.4,290.0,36.0,0.9,1.35,
2019-06-23,19,28.1,,2.9,340.0,41.0,1.0,0.77,
2019-06-23,20,26.1,,3.8,340.0,44.0,0.5,0.11,
2019-06-23,21,24.7,,2.1,320.0,43.0,,,
2019-06-23,22,23.7,,1.7,270.0,44.0,,,
2019-06-23,23,23.1,,0.4,0.0,45.0,,,
2019-06-24,0,22.7,,0.8,290.0,46.0,,,
2019-06-24,1,22.6,,1.4,270.0,49.0,,,
2019-06-24,2,22.5,,0.0,0.0,49.0,,,
2019-06-24,3,22.4,,0.8,70.0,53.0,,,
2019-06-24,4,22.2,,0.6,70.0,54.0,,,
2019-06-24,5,21.5,,0.8,70.0,56.0,,,
2019-06-24,6,21.0,,0.7,90.0,57.0,0.0,0.04,
2019-06-24,7,22.0,,1.2,70.0,51.0,1.0,0.53,
2019-06-24,8,23.6,,1.9,140.0,47.0,1.0,1.22,
2019-06-24,9,25.1,,1.6,160.0,44.0,1.0,1.89,
2019-06-24,10,26.4,,0.9,270.0,44.0,1.0,2.49,
2019-06-24,11,27.7,,1.8,230.0,38.0,1.0,2.96,
2019-06-24,12,29.0,,1.8,200.0,36.0,1.0,3.23,
2019-06-24,13,30.0,,2.3,320.0,29.0,1.0,3.35,
2019-06-24,14,30.4,,2.7,270.0,33.0,0.9,2.78,
2019-06-24,15,30.6,,3.4,250.0,32.0,1.0,2.93,
2019-06-24,16,30.0,,3.0,270.0,34.0,1.0,2.44,
2019-06-24,17,29.7,,2.6,270.0,35.0,1.0,1.83,
2019-06-24,18,28.8,,2.7,290.0,38.0,1.0,1.18,
2019-06-24,19,27.3,,3.8,270.0,38.0,1.0,0.59,
2019-06-24,20,25.0,,2.4,290.0,52.0,0.7,0.11,
2019-06-24,21,23.4,,2.8,270.0,51.0,,,
2019-06-24,22,22.8,,2.2,270.0,57.0,,,
2019-06-24,23,22.0,,2.4,270.0,61.0,,,
2019-06-25,0,21.4,,2.3,270.0,64.0,,,
2019-06-25,1,21.0,,1.7,270.0,63.0,,,
2019-06-25,2,20.5,,1.1,290.0,69.0,,,
2019-06-25,3,20.1,,0.3,0.0,69.0,,,
2019-06-25,4,19.8,,1.4,290.0,70.0,,,
2019-06-25,5,19.7,,1.1,290.0,74.0,,,
2019-06-25,6,19.5,,0.4,0.0,75.0,0.0,0.04,
2019-06-25,7,20.7,,0.6,70.0,64.0,1.0,0.51,
2019-06-25,8,22.6,,0.7,320.0,58.0,1.0,1.18,
2019-06-25,9,24.6,,0.6,200.0,46.0,1.0,1.88,
2019-06-25,10,26.8,,1.1,50.0,40.0,1.0,2.45,
2019-06-25,11,28.4,,1.0,70.0,37.0,1.0,2.81,
2019-06-25,12,29.4,,2.0,200.0,36.0,1.0,3.04,
2019-06-25,13,30.5,,1.7,50.0,31.0,1.0,3.21,
2019-06-25,14,31.5,,2.5,250.0,28.0,1.0,3.21,
2019-06-25,15,32.5,,3.0,200.0,25.0,1.0,2.95,
2019-06-25,16,32.5,,2.4,290.0,29.0,1.0,2.34,
2019-06-25,17,31.1,,3.3,290.0,37.0,1.0,1.75,
2019-06-25,18,29.7,,3.4,290.0,42.0,1.0,1.13,
2019-06-25,19,28.3,,2.4,290.0,46.0,1.0,0.53,
2019-06-25,20,26.6,,2.7,290.0,49.0,0.4,0.1,
2019-06-25,21,25.4,,1.2,320.0,49.0,,,
2019-06-25,22,24.8,,1.2,270.0,44.0,,,
2019-06-25,23,24.0,,1.4,290.0,45.0,,,
2019-06-26,0,23.4,,2.0,270.0,51.0,,,
2019-06-26,1,22.8,,1.6,290.0,55.0,,,
2019-06-26,2,22.2,,0.5,20.0,58.0,,,
2019-06-26,3,21.8,,0.7,50.0,53.0,,,
2019-06-26,4,21.2,,0.6,20.0,56.0,,,
2019-06-26,5,20.9,,1.0,50.0,58.0,,,
2019-06-26,6,21.1,,1.2,70.0,59.0,0.0,0.07,
2019-06-26,7,22.1,,0.5,70.0,57.0,0.0,0.27,
2019-06-26,8,24.0,,1.2,70.0,54.0,0.4,0.7,
2019-06-26,9,25.6,,1.2,50.0,49.0,0.3,1.1,
2019-06-26,10,26.6,,1.3,50.0,48.0,0.0,1.12,
2019-06-26,11,27.0,,1.9,140.0,51.0,0.0,1.14,
2019-06-26,12,27.3,,0.7,140.0,51.0,0.0,0.85,
2019-06-26,13,27.3,0.0,1.1,70.0,52.0,0.0,0.71,
2019-06-26,14,28.5,0.0,1.8,50.0,48.0,0.0,1.36,
2019-06-26,15,29.1,,1.5,110.0,44.0,0.0,1.57,
2019-06-26,16,29.2,,1.2,90.0,38.0,0.4,1.55,
2019-06-26,17,28.7,,1.6,140.0,40.0,0.0,0.91,
2019-06-26,18,28.1,,2.6,180.0,46.0,0.0,0.52,
2019-06-26,19,27.5,,1.0,140.0,45.0,0.0,0.17,
2019-06-26,20,26.8,,2.0,90.0,48.0,0.0,0.07,
2019-06-26,21,26.2,0.0,1.1,90.0,53.0,,,
2019-06-26,22,25.8,0.0,1.6,70.0,54.0,,,
2019-06-26,23,25.3,,1.6,90.0,58.0,,,
2019-06-27,0,24.4,0.0,1.3,140.0,66.0,,,
2019-06-27,1,23.1,0.7,0.9,140.0,85.0,,,
2019-06-27,2,22.3,0.6,1.2,90.0,94.0,,,
2019-06-27,3,22.1,0.0,0.4,0.0,93.0,,,
2019-06-27,4,22.1,0.0,1.0,50.0,91.0,,,
2019-06-27,5,22.0,0.1,0.5,360.0,94.0,,,
2019-06-27,6,22.1,0.0,0.3,0.0,92.0,0.0,0.0,
2019-06-27,7,22.2,,1.0,50.0,92.0,0.0,0.1,
2019-06-27,8,23.3,,0.9,50.0,81.0,0.1,0.59,
2019-06-27,9,23.8,,0.9,90.0,76.0,0.0,0.65,
2019-06-27,10,25.7,,0.9,90.0,69.0,0.8,1.7,
2019-06-27,11,27.2,,1.5,50.0,62.0,0.7,1.65,
2019-06-27,12,28.2,,1.1,70.0,56.0,0.0,1.48,
2019-06-27,13,29.5,,1.5,50.0,49.0,0.1,1.83,
2019-06-27,14,30.8,,1.0,50.0,44.0,0.7,2.16,
2019-06-27,15,31.1,,2.2,230.0,47.0,1.0,2.17,
2019-06-27,16,29.9,,2.5,270.0,55.0,0.3,0.89,
2019-06-27,17,29.0,,3.4,290.0,58.0,0.2,0.8,
2019-06-27,18,28.2,,2.3,270.0,60.0,0.0,0.53,
2019-06-27,19,26.9,,3.2,320.0,68.0,0.0,0.17,
2019-06-27,20,25.8,,2.4,290.0,71.0,0.0,0.07,
2019-06-27,21,24.7,,2.2,290.0,71.0,,,
2019-06-27,22,24.3,,1.5,290.0,71.0,,,
2019-06-27,23,24.2,,0.8,320.0,69.0,,,
2019-06-28,0,24.1,,1.1,270.0,69.0,,,
2019-06-28,1,24.2,,0.3,0.0,67.0,,,
2019-06-28,2,24.1,,1.0,230.0,65.0,,,
2019-06-28,3,24.0,,0.4,0.0,67.0,,,
2019-06-28,4,23.9,,0.9,270.0,68.0,,,
2019-06-28,5,23.7,,1.2,290.0,72.0,,,
2019-06-28,6,23.5,,1.2,270.0,73.0,0.0,0.04,
2019-06-28,7,24.2,,1.3,290.0,68.0,0.3,0.45,
2019-06-28,8,24.4,,2.0,290.0,73.0,0.1,0.43,
2019-06-28,9,24.6,,1.9,270.0,72.0,0.0,0.54,
2019-06-28,10,25.1,,1.5,290.0,70.0,0.0,0.83,
2019-06-28,11,25.4,,1.3,270.0,70.0,0.0,0.9,
2019-06-28,12,25.3,,1.4,290.0,71.0,0.0,0.55,
2019-06-28,13,25.3,0.0,2.2,200.0,70.0,0.0,0.43,
2019-06-28,14,26.1,0.0,1.1,270.0,65.0,0.0,1.17,
2019-06-28,15,28.0,,2.2,290.0,58.0,0.7,2.31,
2019-06-28,16,28.6,,2.6,290.0,56.0,0.7,1.74,
2019-06-28,17,27.6,,3.1,290.0,58.0,0.6,1.01,
2019-06-28,18,26.3,,2.9,290.0,62.0,0.0,0.39,
2019-06-28,19,25.6,0.0,2.3,270.0,67.0,0.0,0.12,
2019-06-28,20,24.7,0.0,2.5,290.0,71.0,0.0,0.01,
2019-06-28,21,23.8,,2.7,290.0,70.0,,,
2019-06-28,22,23.4,,1.9,270.0,60.0,,,
2019-06-28,23,23.1,0.0,2.2,270.0,53.0,,,
2019-06-29,0,22.3,0.0,1.3,290.0,65.0,,,
2019-06-29,1,21.7,0.1,0.6,290.0,69.0,,,
2019-06-29,2,21.1,0.2,0.6,20.0,81.0,,,
2019-06-29,3,20.8,0.2,0.5,50.0,84.0,,,
2019-06-29,4,20.7,0.0,0.1,0.0,82.0,,,
2019-06-29,5,20.3,0.5,1.2,50.0,87.0,,,
2019-06-29,6,19.9,0.0,1.2,70.0,85.0,0.0,0.0,
2019-06-29,7,19.8,0.1,0.8,50.0,83.0,0.0,0.04,
2019-06-29,8,19.7,0.4,0.8,70.0,92.0,0.0,0.13,
2019-06-29,9,19.9,0.0,1.0,70.0,90.0,0.0,0.19,
2019-06-29,10,20.2,,1.1,70.0,85.0,0.0,0.32,
2019-06-29,11,21.0,,1.3,50.0,79.0,0.0,0.62,
2019-06-29,12,23.7,,1.8,50.0,69.0,0.6,2.25,
2019-06-29,13,25.4,,1.8,70.0,63.0,0.9,2.48,
2019-06-29,14,26.3,,1.3,90.0,58.0,0.8,1.8,
2019-06-29,15,26.2,,1.6,90.0,57.0,0.2,1.18,
2019-06-29,16,26.6,,1.7,140.0,46.0,0.2,1.17,
2019-06-29,17,27.2,,1.5,140.0,52.0,0.8,1.41,
2019-06-29,18,26.8,,1.2,140.0,57.0,0.6,0.71,
2019-06-29,19,26.1,,1.2,50.0,59.0,0.0,0.15,
2019-06-29,20,25.5,,0.9,50.0,58.0,0.0,0.04,
2019-06-29,21,24.6,,0.4,0.0,63.0,,,
2019-06-29,22,23.9,,0.8,340.0,66.0,,,
2019-06-29,23,23.2,,1.0,320.0,70.0,,,
2019-06-30,0,22.9,,2.6,320.0,71.0,,,
2019-06-30,1,22.5,,1.4,320.0,77.0,,,
2019-06-30,2,22.1,,2.0,290.0,80.0,,,
2019-06-30,3,21.6,,1.3,270.0,83.0,,,
2019-06-30,4,21.5,,1.1,270.0,84.0,,,
2019-06-30,5,21.1,,0.5,270.0,85.0,,,
2019-06-30,6,21.0,,1.9,270.0,85.0,0.0,0.05,
2019-06-30,7,21.8,,2.0,270.0,80.0,0.0,0.31,
2019-06-30,8,22.9,,2.7,200.0,74.0,0.5,0.79,
2019-06-30,9,24.3,,1.8,230.0,67.0,0.9,1.53,
2019-06-30,10,25.1,,2.0,200.0,64.0,0.5,1.28,
2019-06-30,11,25.5,,2.1,230.0,58.0,0.0,1.36,
2019-06-30,12,27.0,,2.7,200.0,53.0,1.0,2.56,
2019-06-30,13,28.2,,3.3,230.0,52.0,1.0,2.98,
2019-06-30,14,27.4,,3.1,250.0,58.0,0.6,1.96,
2019-06-30,15,26.6,,4.5,200.0,65.0,0.3,1.22,
2019-06-30,16,26.0,,3.2,230.0,67.0,0.2,1.02,
2019-06-30,17,25.7,,2.9,200.0,70.0,0.2,0.7,
2019-06-30,18,25.1,,3.0,230.0,74.0,0.0,0.31,
2019-06-30,19,24.3,,2.8,250.0,78.0,0.0,0.2,
2019-06-30,20,23.9,,1.7,270.0,80.0,0.0,0.05,
2019-06-30,21,23.4,0.0,2.4,230.0,82.0,,,
2019-06-30,22,23.0,,2.4,200.0,81.0,,,
2019-06-30,23,22.7,,2.8,200.0,80.0,,,
2019-07-01,0,22.4,,2.0,230.0,79.0,,,
2019-07-01,1,22.1,,1.6,270.0,77.0,,,
2019-07-01,2,21.5,,2.6,270.0,77.0,,,
2019-07-01,3,20.8,,2.1,270.0,81.0,,,
2019-07-01,4,20.8,,1.3,290.0,82.0,,,
2019-07-01,5,20.6,,1.5,270.0,82.0,,,
2019-07-01,6,20.7,,1.3,250.0,81.0,0.0,0.01,
2019-07-01,7,21.0,,1.2,250.0,80.0,0.0,0.23,
2019-07-01,8,21.6,,0.2,0.0,74.0,0.1,0.49,
2019-07-01,9,23.2,,1.0,140.0,63.0,0.9,1.29,
2019-07-01,10,24.3,,1.8,270.0,60.0,0.9,1.53,
2019-07-01,11,25.3,,2.7,250.0,56.0,0.9,2.01,
2019-07-01,12,26.4,,2.6,250.0,49.0,0.9,2.3,
2019-07-01,13,27.3,,2.0,250.0,44.0,1.0,2.36,
2019-07-01,14,28.3,,2.4,250.0,43.0,1.0,2.23,
2019-07-01,15,28.1,,3.2,230.0,43.0,0.8,1.92,
2019-07-01,16,28.7,,3.8,270.0,39.0,0.9,2.12,
2019-07-01,17,28.5,,3.4,270.0,44.0,1.0,1.9,
2019-07-01,18,27.2,,3.5,290.0,48.0,1.0,1.23,
2019-07-01,19,25.5,,4.4,290.0,53.0,1.0,0.59,
2019-07-01,20,23.9,,2.7,290.0,60.0,0.5,0.12,
2019-07-01,21,22.8,,2.5,270.0,71.0,,,
2019-07-01,22,22.3,,2.5,270.0,72.0,,,
2019-07-01,23,21.9,,2.7,270.0,74.0,,,
2019-07-02,0,21.6,,1.3,250.0,79.0,,,
2019-07-02,1,21.3,,1.9,250.0,80.0,,,
2019-07-02,2,21.2,,1.4,250.0,81.0,,,
2019-07-02,3,21.1,,1.9,230.0,81.0,,,
2019-07-02,4,21.0,,1.2,290.0,81.0,,,
2019-07-02,5,21.0,,2.4,200.0,82.0,,,
2019-07-02,6,20.8,,1.4,270.0,81.0,0.0,0.05,
2019-07-02,7,21.4,,1.9,230.0,76.0,0.6,0.38,
2019-07-02,8,22.3,,1.5,230.0,71.0,0.9,0.89,
2019-07-02,9,23.0,,2.2,270.0,67.0,0.5,0.84,
2019-07-02,10,25.1,,1.9,290.0,51.0,0.9,2.18,
2019-07-02,11,25.6,,2.0,320.0,54.0,0.9,2.08,
2019-07-02,12,26.7,,1.5,230.0,46.0,0.9,2.11,
2019-07-02,13,27.8,,2.1,290.0,41.0,0.9,2.17,
2019-07-02,14,29.3,,2.6,270.0,36.0,1.0,2.7,
2019-07-02,15,29.4,,3.0,270.0,43.0,0.9,2.45,
2019-07-02,16,28.6,,3.1,250.0,45.0,1.0,1.89,
2019-07-02,17,28.5,,3.9,270.0,46.0,1.0,1.55,
2019-07-02,18,28.4,,3.2,290.0,47.0,1.0,1.16,
2019-07-02,19,26.5,,3.9,320.0,54.0,1.0,0.58,
2019-07-02,20,24.1,,3.5,290.0,61.0,0.4,0.1,
2019-07-02,21,23.2,,2.4,270.0,69.0,,,
2019-07-02,22,22.7,,1.7,250.0,73.0,,,
2019-07-02,23,22.3,,2.3,270.0,71.0,,,
2019-07-03,0,22.2,,1.7,290.0,74.0,,,
2019-07-03,1,21.9,,0.7,320.0,79.0,,,
2019-07-03,2,21.6,,0.8,270.0,83.0,,,
2019-07-03,3,21.7,,1.8,200.0,83.0,,,
2019-07-03,4,21.5,,1.3,230.0,84.0,,,
2019-07-03,5,21.3,,1.4,290.0,84.0,,,
2019-07-03,6,21.5,,1.8,270.0,82.0,0.0,0.03,
2019-07-03,7,22.0,,1.4,270.0,77.0,0.1,0.36,
2019-07-03,8,22.7,,2.0,320.0,75.0,0.4,0.6,
2019-07-03,9,24.2,,1.4,360.0,59.0,0.7,1.33,
2019-07-03,10,25.6,,1.6,320.0,53.0,0.9,2.0,
2019-07-03,11,26.8,,1.5,230.0,54.0,0.9,2.38,
2019-07-03,12,27.3,,1.4,290.0,51.0,0.3,1.48,
2019-07-03,13,27.1,,2.4,290.0,53.0,0.0,1.09,
2019-07-03,14,26.9,,2.9,320.0,52.0,0.0,0.83,
2019-07-03,15,26.7,,3.0,290.0,49.0,0.0,0.74,
2019-07-03,16,26.9,,1.4,340.0,48.0,0.0,0.67,
2019-07-03,17,26.6,,2.5,290.0,50.0,0.0,0.55,
2019-07-03,18,26.0,,3.3,270.0,49.0,0.0,0.32,
2019-07-03,19,25.3,,3.3,270.0,53.0,0.0,0.19,
2019-07-03,20,25.0,,1.4,200.0,69.0,0.0,0.05,
2019-07-03,21,23.6,,1.6,290.0,70.0,,,
2019-07-03,22,23.2,,1.5,270.0,68.0,,,
2019-07-03,23,22.6,,0.9,230.0,69.0,,,
2019-07-04,0,22.0,,1.1,290.0,74.0,,,
2019-07-04,1,21.3,,1.0,290.0,75.0,,,
2019-07-04,2,20.9,,1.7,290.0,81.0,,,
2019-07-04,3,20.6,,1.9,270.0,86.0,,,
2019-07-04,4,20.4,,1.4,290.0,87.0,,,
2019-07-04,5,20.2,,1.0,270.0,91.0,,,
2019-07-04,6,20.0,,0.4,0.0,93.0,0.0,0.04,
2019-07-04,7,20.6,,0.9,290.0,80.0,0.9,0.45,
2019-07-04,8,22.4,,0.6,340.0,72.0,1.0,1.1,
2019-07-04,9,24.5,,0.9,230.0,62.0,1.0,1.81,
2019-07-04,10,26.6,,2.6,290.0,47.0,1.0,2.4,
2019-07-04,11,28.1,,2.1,250.0,43.0,1.0,2.9,
2019-07-04,12,29.8,,2.0,250.0,35.0,1.0,3.2,
2019-07-04,13,31.1,,2.3,250.0,31.0,1.0,3.32,
2019-07-04,14,32.3,,2.5,250.0,31.0,1.0,3.26,
2019-07-04,15,32.1,,4.5,270.0,33.0,1.0,2.91,
2019-07-04,16,31.9,,3.6,250.0,33.0,1.0,2.45,
2019-07-04,17,30.9,,3.9,290.0,33.0,1.0,1.78,
2019-07-04,18,29.3,,3.5,290.0,31.0,1.0,1.2,
2019-07-04,19,27.5,,3.3,290.0,36.0,0.8,0.5,
2019-07-04,20,25.2,,2.6,290.0,50.0,0.0,0.09,
2019-07-04,21,24.1,,1.8,270.0,59.0,,,
2019-07-04,22,23.6,,1.9,270.0,69.0,,,
2019-07-04,23,23.1,,1.4,230.0,75.0,,,
2019-07-05,0,22.6,,0.7,320.0,78.0,,,
2019-07-05,1,22.2,,1.5,290.0,77.0,,,
2019-07-05,2,21.7,,0.3,0.0,73.0,,,
2019-07-05,3,20.9,,0.6,20.0,63.0,,,
2019-07-05,4,20.6,,0.5,20.0,60.0,,,
2019-07-05,5,20.2,,0.8,20.0,62.0,,,
2019-07-05,6,20.3,,0.6,360.0,62.0,0.0,0.06,
2019-07-05,7,20.9,,0.0,0.0,64.0,0.0,0.36,
2019-07-05,8,23.7,,1.5,50.0,47.0,0.9,0.97,
2019-07-05,9,25.6,,1.4,90.0,39.0,1.0,1.49,
2019-07-05,10,28.4,,1.4,70.0,35.0,1.0,2.27,
2019-07-05,11,30.4,,1.3,140.0,33.0,1.0,2.87,
2019-07-05,12,32.2,,1.2,160.0,31.0,1.0,3.12,
2019-07-05,13,33.8,,1.3,230.0,27.0,1.0,3.21,
2019-07-05,14,34.2,,1.3,20.0,27.0,1.0,2.67,
2019-07-05,15,34.4,,1.9,250.0,32.0,0.9,2.05,
2019-07-05,16,33.5,,4.3,320.0,35.0,1.0,2.38,
2019-07-05,17,33.4,,3.0,290.0,35.0,1.0,1.66,
2019-07-05,18,32.3,,3.2,270.0,37.0,1.0,1.06,
2019-07-05,19,30.9,,3.3,320.0,38.0,1.0,0.51,
2019-07-05,20,29.2,,1.7,290.0,35.0,0.0,0.1,
